COUNTRY,ADMIN1,ADMIN2,CITYID,YEAR,DEPOP,POP,GRDP,RTL_CMP,FDAC_CMP,EMP,HT_CMP,GRAD,ELMTRY,WLT_CMP,ENT_CMP,BED
일본,Hokkaido,Noboribetsu-shi,JP01030,2010,1,51526,,47,240,23996,44,3103,2555,40,,1360
일본,Hokkaido,Eniwa-shi,JP01031,2010,0,69384,,78,290,33228,63,5864,4040,83,,1107
일본,Hokkaido,Date-shi,JP01032,2010,1,36278,,23,214,17124,34,2857,1779,26,,808
일본,Hokkaido,Kitahiroshima-shi,JP01033,2010,1,60353,,135,165,28658,56,7400,3626,59,,802
일본,Hokkaido,Ishikari-shi,JP01034,2010,1,59449,,180,215,29397,58,4931,3395,52,,617
일본,Hokkaido,Hokuto-shi,JP01035,2010,1,48032,,70,169,23981,41,2508,3017,43,,0
일본,Hokkaido,Tobetsu-cho,JP01036,2010,1,18766,,16,82,9098,17,1437,966,15,,63
일본,Hokkaido,Shinshinotsu-mura,JP01037,2010,1,3515,,6,16,1631,0,146,180,0,,0
일본,Hokkaido,Matsumae-cho,JP01038,2010,1,8748,,6,41,4126,3,302,358,5,,100
일본,Hokkaido,Fukushima-cho,JP01039,2010,1,5114,,10,31,2447,2,121,203,8,,0
일본,Hokkaido,Shiriuchi-cho,JP01040,2010,1,5074,,2,30,2675,2,197,244,5,,0
일본,Hokkaido,Kikonai-cho,JP01041,2010,1,5341,,7,32,2439,7,231,196,2,,99
일본,Hokkaido,Nanae-cho,JP01042,2010,1,28463,,36,102,13609,20,1955,1522,21,,595
일본,Hokkaido,Shikabe-cho,JP01043,2010,1,4767,,5,17,2286,1,231,213,1,,0
일본,Hokkaido,Mori-machi,JP01044,2010,1,17859,,31,102,9365,17,728,934,17,,243
일본,Hokkaido,Yakumo-cho,JP01045,2010,1,18896,,23,135,9674,20,1062,959,9,,697
일본,Hokkaido,Oshamambe-cho,JP01046,2010,1,6386,,8,54,2990,5,300,253,7,,54
일본,Hokkaido,Esashi-cho,JP01047,2010,1,9004,,15,69,4329,12,645,444,9,,258
일본,Hokkaido,Kaminokuni-cho,JP01048,2010,1,5428,,4,30,2424,3,172,292,2,,0
일본,Hokkaido,Assabu-cho,JP01049,2010,1,4409,,10,21,2288,4,263,205,1,,69
일본,Hokkaido,Otobe-cho,JP01050,2010,1,4408,,2,18,2051,3,168,210,4,,62
일본,Hokkaido,Okushiri-cho,JP01051,2010,1,3033,,11,58,1531,0,154,145,1,,54
일본,Hokkaido,Imakane-cho,JP01052,2010,1,6186,,8,30,3190,2,331,299,3,,52
일본,Hokkaido,Setana-cho,JP01053,2010,1,9590,,18,70,4591,4,444,460,5,,271
일본,Hokkaido,Shimamaki-mura,JP01054,2010,1,1781,,3,16,814,1,62,71,1,,0
일본,Hokkaido,Suttsu-cho,JP01055,2010,1,3443,,7,19,1601,0,212,146,3,,0
일본,Hokkaido,Kuromatsunai-cho,JP01056,2010,1,3250,,4,19,1469,9,255,135,2,,40
일본,Hokkaido,Rankoshi-cho,JP01057,2010,1,5292,,8,38,2695,4,317,288,7,,124
일본,Hokkaido,Niseko-cho,JP01058,2010,0,4823,,9,86,2562,3,526,232,4,,0
일본,Hokkaido,Makkari-mura,JP01059,2010,1,2189,,5,18,1266,0,144,97,0,,0
일본,Hokkaido,Rusutsu-mura,JP01060,2010,1,2034,,3,28,1257,0,163,103,2,,0
일본,Hokkaido,Kimobetsu-cho,JP01061,2010,1,2490,,7,25,1370,0,179,94,0,,0
일본,Hokkaido,Kyogoku-cho,JP01062,2010,1,3811,,5,31,2129,2,296,174,3,,163
일본,Hokkaido,Kutchan-cho,JP01063,2010,1,15568,,19,203,8645,32,1653,870,21,,352
일본,Hokkaido,Kyowa-cho,JP01064,2010,1,6428,,20,33,3480,6,441,339,6,,0
일본,Hokkaido,Iwanai-cho,JP01065,2010,1,14451,,18,170,7104,15,815,720,15,,240
일본,Hokkaido,Tomari-mura,JP01066,2010,1,1883,,4,25,869,8,117,108,3,,0
일본,Hokkaido,Kamoenai-mura,JP01067,2010,1,1122,,2,13,511,0,61,43,0,,0
일본,Hokkaido,Shakotan-cho,JP01068,2010,1,2516,,5,25,1280,0,116,99,1,,0
일본,Hokkaido,Furubira-cho,JP01069,2010,1,3611,,5,22,1822,0,154,108,1,,0
일본,Hokkaido,Niki-cho,JP01070,2010,1,3800,,9,12,1903,1,235,154,1,,0
일본,Hokkaido,Yoichi-cho,JP01071,2010,1,21258,,19,138,10106,22,1531,1004,21,,369
일본,Hokkaido,Akaigawa-mura,JP01072,2010,1,1262,,3,14,721,0,121,63,0,,0
일본,Hokkaido,Nanporo-cho,JP01073,2010,1,8778,,10,34,4651,5,604,428,7,,80
일본,Hokkaido,Naie-cho,JP01074,2010,1,6194,,21,75,2903,4,326,316,17,,96
일본,Hokkaido,Kamisunagawa-cho,JP01075,2010,1,4086,,5,4,1545,0,110,145,0,,0
일본,Hokkaido,Yuni-cho,JP01076,2010,1,5896,,9,31,3099,4,284,284,5,,57
일본,Hokkaido,Naganuma-cho,JP01077,2010,1,11691,,11,62,6394,17,794,534,7,,199
일본,Hokkaido,Kuriyama-cho,JP01078,2010,1,13340,,16,67,6697,14,836,646,11,,136
일본,Hokkaido,Tsukigata-cho,JP01079,2010,1,4859,,3,18,1935,2,265,133,3,,40
일본,Hokkaido,Urausu-cho,JP01080,2010,1,2206,,2,11,1181,0,99,98,4,,0
일본,Hokkaido,Shintotsukawa-cho,JP01081,2010,1,7249,,10,17,3539,1,371,391,6,,200
일본,Hokkaido,Moseushi-cho,JP01082,2010,1,3462,,4,14,1686,3,127,147,6,,0
일본,Hokkaido,Chippubetsu-cho,JP01083,2010,1,2730,,5,14,1365,2,140,112,1,,0
일본,Hokkaido,Uryu-cho,JP01084,2010,1,3049,,4,20,1421,2,135,147,3,,108
일본,Hokkaido,Hokuryu-cho,JP01085,2010,1,2193,,3,12,1159,0,96,98,0,,0
일본,Hokkaido,Numata-cho,JP01086,2010,1,3612,,7,22,1889,2,207,147,4,,74
일본,Hokkaido,Takasu-cho,JP01087,2010,1,7345,,17,18,3679,6,449,483,3,,0
일본,Hokkaido,Higashikagura-cho,JP01088,2010,0,9292,,27,31,4653,6,723,725,13,,120
일본,Hokkaido,Tohma-cho,JP01089,2010,1,7087,,11,29,3626,5,343,361,9,,0
일본,Hokkaido,Pippu-cho,JP01090,2010,1,4042,,5,15,2155,4,199,173,5,,0
일본,Hokkaido,Aibetsu-cho,JP01091,2010,1,3328,,4,13,1653,3,174,145,0,,0
일본,Hokkaido,Kamikawa-cho,JP01092,2010,1,4532,,11,52,2331,3,305,197,4,,0
일본,Hokkaido,Higashikawa-cho,JP01093,2010,0,7859,,3,46,3965,5,573,455,12,,0
일본,Hokkaido,Biei-cho,JP01094,2010,1,10956,,21,99,5481,11,711,565,12,,98
일본,Hokkaido,Kamifurano-cho,JP01095,2010,1,11545,,12,124,6201,7,478,671,10,,44
일본,Hokkaido,Nakafurano-cho,JP01096,2010,1,5477,,2,46,2872,1,287,299,4,,35
일본,Hokkaido,Minamifurano-cho,JP01097,2010,1,2814,,4,23,1436,2,186,130,0,,0
일본,Hokkaido,Shimukappu-mura,JP01098,2010,1,1394,,2,14,887,1,163,59,0,,0
일본,Hokkaido,Wassamu-cho,JP01099,2010,1,3832,,10,20,2001,4,148,168,2,,30
일본,Hokkaido,Kembuchi-cho,JP01100,2010,1,3565,,6,14,1925,2,145,168,6,,0
일본,Hokkaido,Shimokawa-cho,JP01101,2010,1,3775,,6,33,1880,1,218,147,2,,42
일본,Hokkaido,Bifuka-cho,JP01102,2010,1,5178,,8,42,2490,5,337,233,2,,64
일본,Hokkaido,Otoineppu-mura,JP01103,2010,1,995,,5,11,504,1,94,23,0,,0
일본,Hokkaido,Nakagawa-cho,JP01104,2010,1,1907,,4,17,1030,3,152,65,1,,0
일본,Hokkaido,Horokanai-cho,JP01105,2010,1,1710,,4,14,889,2,105,87,2,,50
일본,Hokkaido,Mashike-cho,JP01106,2010,1,5078,,6,36,2487,1,269,215,5,,0
일본,Hokkaido,Obira-cho,JP01107,2010,1,3717,,11,14,1834,1,204,147,5,,0
일본,Hokkaido,Tomamae-cho,JP01108,2010,1,3656,,7,21,1881,1,158,175,0,,0
일본,Hokkaido,Haboro-cho,JP01109,2010,1,7964,,21,92,3903,7,414,345,8,,155
일본,Hokkaido,Shosambetsu-mura,JP01110,2010,1,1369,,4,10,662,0,69,72,0,,0
일본,Hokkaido,Embetsu-cho,JP01111,2010,1,3084,,9,24,1618,1,147,139,3,,46
일본,Hokkaido,Teshio-cho,JP01112,2010,1,3780,,8,30,2132,3,269,165,4,,48
일본,Hokkaido,Sarufutsu-mura,JP01113,2010,1,2825,,5,8,1656,2,200,168,0,,28
일본,Hokkaido,Hamatombetsu-cho,JP01114,2010,1,4168,,9,28,2255,2,261,210,0,,64
일본,Hokkaido,Nakatombetsu-cho,JP01115,2010,1,1974,,4,14,911,3,104,96,5,,50
일본,Hokkaido,Esashi-cho,JP01116,2010,1,9125,,17,59,5011,10,478,508,8,,258
일본,Hokkaido,Toyotomi-cho,JP01117,2010,1,4378,,22,38,2414,12,235,203,3,,54
일본,Hokkaido,Rebun-cho,JP01118,2010,1,3078,,19,120,1957,2,146,120,0,,0
일본,Hokkaido,Rishiri-cho,JP01119,2010,1,2590,,8,35,1690,0,149,97,0,,48
일본,Hokkaido,Rishirifuji-cho,JP01120,2010,1,3037,,6,57,1786,3,139,108,0,,0
일본,Hokkaido,Horonobe-cho,JP01121,2010,1,2677,,7,26,1519,10,290,120,3,,36
일본,Hokkaido,Bihoro-cho,JP01122,2010,1,21575,,22,160,10959,17,1041,1129,20,,249
일본,Hokkaido,Tsubetsu-cho,JP01123,2010,1,5646,,10,28,2733,6,268,245,9,,90
일본,Hokkaido,Shari-cho,JP01124,2010,1,13045,,25,125,7275,19,871,600,17,,111
일본,Hokkaido,Kiyosato-cho,JP01125,2010,1,4551,,5,21,2307,5,268,233,5,,0
일본,Hokkaido,Koshimizu-cho,JP01126,2010,1,5358,,8,30,2935,4,315,260,12,,99
일본,Hokkaido,Kunneppu-cho,JP01127,2010,1,5435,,5,23,2970,10,313,296,1,,0
일본,Hokkaido,Oketo-cho,JP01128,2010,1,3428,,7,15,1617,2,211,146,0,,95
일본,Hokkaido,Saroma-cho,JP01129,2010,1,5892,,11,32,3081,5,340,272,1,,67
일본,Hokkaido,Engaru-cho,JP01130,2010,1,22265,,28,148,10442,16,1340,1140,24,,656
일본,Hokkaido,Yubetsu-cho,JP01131,2010,1,10041,,13,43,5211,6,510,511,6,,47
일본,Hokkaido,Takinoue-cho,JP01132,2010,1,3028,,6,16,1421,1,238,124,1,,54
일본,Hokkaido,Okoppe-cho,JP01133,2010,1,4301,,6,26,2371,5,285,235,5,,66
일본,Hokkaido,Nishiokoppe-mura,JP01134,2010,1,1135,,2,9,554,1,87,46,1,,0
일본,Hokkaido,Omu-cho,JP01135,2010,1,4939,,7,39,2840,5,264,220,1,,51
일본,Hokkaido,Ozora-cho,JP01136,2010,1,7933,,16,37,4176,11,492,429,7,,82
일본,Hokkaido,Toyoura-cho,JP01137,2010,1,4528,,6,23,2182,5,289,224,9,,60
일본,Hokkaido,Sobetsu-cho,JP01138,2010,1,3232,,8,25,1551,1,225,131,1,,388
일본,Hokkaido,Shiraoi-cho,JP01139,2010,1,19376,,26,133,8591,11,1008,844,14,,147
일본,Hokkaido,Atsuma-cho,JP01140,2010,1,4890,,9,14,2782,6,373,200,0,,0
일본,Hokkaido,Toyako-cho,JP01141,2010,1,10132,,15,105,4948,18,615,437,3,,511
일본,Hokkaido,Abira-cho,JP01142,2010,1,8726,,14,42,4382,8,584,462,2,,40
일본,Hokkaido,Mukawa-cho,JP01143,2010,1,9746,,17,63,5259,12,508,439,3,,60
일본,Hokkaido,Hidaka-cho,JP01144,2010,1,13615,,26,95,7218,13,896,677,12,,134
일본,Hokkaido,Biratori-cho,JP01145,2010,1,5596,,14,28,3141,4,366,269,2,,71
일본,Hokkaido,Niikappu-cho,JP01146,2010,1,5775,,8,26,3046,9,326,303,3,,0
일본,Hokkaido,Urakawa-cho,JP01147,2010,1,14389,,16,101,7652,30,1188,796,19,,278
일본,Hokkaido,Samani-cho,JP01148,2010,1,5114,,10,26,2715,3,219,245,3,,0
일본,Hokkaido,Erimo-cho,JP01149,2010,1,5413,,6,39,3304,3,238,295,3,,0
일본,Hokkaido,Shinhidaka-cho,JP01150,2010,1,25419,,24,187,13125,36,1537,1290,23,,539
일본,Hokkaido,Otofuke-cho,JP01151,2010,1,45085,,41,145,22364,44,3161,3014,37,,710
일본,Hokkaido,Shihoro-cho,JP01152,2010,1,6416,,11,32,3494,7,454,354,0,,60
일본,Hokkaido,Kamishihoro-cho,JP01153,2010,1,5080,,10,45,2695,9,340,224,7,,71
일본,Hokkaido,Shikaoi-cho,JP01154,2010,1,5702,,7,48,3190,7,407,344,12,,50
일본,Hokkaido,Shintoku-cho,JP01155,2010,1,6653,,16,62,3403,4,571,291,9,,0
일본,Hokkaido,Shimizu-cho,JP01156,2010,1,9961,,22,81,5200,12,702,493,9,,140
일본,Hokkaido,Memuro-cho,JP01157,2010,1,18905,,72,76,9919,19,1388,1325,25,,150
일본,Hokkaido,Nakasatsunai-mura,JP01158,2010,1,4006,,9,27,2201,5,364,216,6,,0
일본,Hokkaido,Sarabetsu-mura,JP01159,2010,1,3391,,11,15,1992,8,247,185,9,,0
일본,Hokkaido,Taiki-cho,JP01160,2010,1,5977,,7,37,3297,10,397,285,7,,52
일본,Hokkaido,Hiroo-cho,JP01161,2010,1,7881,,26,59,4174,7,485,434,8,,60
일본,Hokkaido,Makubetsu-cho,JP01162,2010,1,26547,,31,85,13755,22,1799,1694,25,,110
일본,Hokkaido,Ikeda-cho,JP01163,2010,1,7527,,9,52,3754,9,534,370,14,,80
일본,Hokkaido,Toyokoro-cho,JP01164,2010,1,3394,,8,15,1877,2,185,165,1,,0
일본,Hokkaido,Hombetsu-cho,JP01165,2010,1,8275,,20,53,4265,9,449,382,8,,60
일본,Hokkaido,Ashoro-cho,JP01166,2010,1,7630,,10,61,3963,15,448,350,7,,110
일본,Hokkaido,Rikubetsu-cho,JP01167,2010,1,2650,,11,31,1299,12,135,104,4,,0
일본,Hokkaido,Urahoro-cho,JP01168,2010,1,5460,,9,38,2894,4,261,252,6,,0
일본,Hokkaido,Kushiro-cho,JP01169,2010,1,20526,,43,102,11095,21,1008,1165,19,,0
일본,Hokkaido,Akkeshi-cho,JP01170,2010,1,10630,,18,67,6051,12,484,535,7,,88
일본,Hokkaido,Hamanaka-cho,JP01171,2010,1,6511,,11,40,4137,5,371,375,2,,0
일본,Hokkaido,Shibecha-cho,JP01172,2010,1,8285,,40,78,4310,15,505,439,12,,85
일본,Hokkaido,Teshikaga-cho,JP01173,2010,1,8278,,21,162,4293,14,520,407,7,,199
일본,Hokkaido,Tsurui-mura,JP01174,2010,1,2627,,11,53,1242,21,250,152,1,,146
일본,Hokkaido,Shiranuka-cho,JP01175,2010,1,9294,,50,62,4692,5,409,428,10,,0
일본,Hokkaido,Betsukai-cho,JP01176,2010,1,15855,,23,91,8812,13,1018,1032,13,,84
일본,Hokkaido,Nakashibetsu-cho,JP01177,2010,1,23982,,33,231,13163,46,1672,1563,29,,319
일본,Hokkaido,Shibetsu-cho,JP01178,2010,1,5646,,16,47,3173,5,361,333,8,,35
일본,Hokkaido,Rausu-cho,JP01179,2010,1,5885,,11,64,3485,2,212,333,0,,0
일본,Aomori-ken,Aomori-shi,JP02001,2010,1,299520,,472,2139,147957,575,29962,16329,533,,4963
일본,Aomori-ken,Hirosaki-shi,JP02002,2010,1,183473,,150,1289,93775,258,16777,9545,264,,3388
일본,Aomori-ken,Hachinohe-shi,JP02003,2010,1,237615,,381,1803,118838,417,20113,13710,439,,3938
일본,Aomori-ken,Kuroishi-shi,JP02004,2010,1,36132,,27,225,19379,33,1969,2068,28,,696
일본,Aomori-ken,Goshogawara-shi,JP02005,2010,1,58421,,55,476,29047,79,3386,3268,110,,1052
일본,Aomori-ken,Towada-shi,JP02006,2010,1,66110,,71,524,35003,121,4898,3821,84,,1008
일본,Aomori-ken,Misawa-shi,JP02007,2010,1,41258,,31,396,21383,54,3390,2713,81,,494
일본,Aomori-ken,Mutsu-shi,JP02008,2010,1,61066,,120,858,29797,103,3954,3598,209,,636
일본,Aomori-ken,Tsugaru-shi,JP02009,2010,1,37243,,28,114,19365,12,1285,1833,26,,357
일본,Aomori-ken,Hirakawa-shi,JP02010,2010,1,33764,,24,144,19004,11,1498,1758,21,,163
일본,Aomori-ken,Hiranai-machi,JP02011,2010,1,12361,,9,51,6636,15,479,526,5,,96
일본,Aomori-ken,Imabetsu-machi,JP02012,2010,1,3217,,6,18,1487,4,84,103,1,,0
일본,Aomori-ken,Yomogita-mura,JP02013,2010,1,3271,,1,8,1756,0,113,140,0,,0
일본,Aomori-ken,Sotogahama-machi,JP02014,2010,1,7089,,13,33,3255,2,190,274,6,,50
일본,Aomori-ken,Ajigasawa-machi,JP02015,2010,1,11449,,11,73,5640,7,539,482,13,,100
일본,Aomori-ken,Fukaura-machi,JP02016,2010,1,9691,,31,221,4486,5,339,409,13,,0
일본,Aomori-ken,Nishimeya-mura,JP02017,2010,1,1594,,1,12,939,4,74,52,2,,0
일본,Aomori-ken,Fujisaki-machi,JP02018,2010,1,16021,,14,48,8944,4,848,812,11,,149
일본,Aomori-ken,Owani-machi,JP02019,2010,1,10978,,6,57,5872,4,513,481,11,,120
일본,Aomori-ken,Inakadate-mura,JP02020,2010,1,8153,,6,22,4501,2,383,374,4,,0
일본,Aomori-ken,Itayanagi-machi,JP02021,2010,1,15227,,25,135,8778,8,641,748,15,,87
일본,Aomori-ken,Tsuruta-machi,JP02022,2010,1,14270,,10,55,7972,5,441,811,8,,100
일본,Aomori-ken,Nakadomari-machi,JP02023,2010,1,12743,,31,67,6061,4,247,535,11,,0
일본,Aomori-ken,Noheji-machi,JP02024,2010,1,14314,,20,148,7137,24,816,706,23,,199
일본,Aomori-ken,Shichinohe-machi,JP02025,2010,1,16759,,28,89,8868,22,890,830,23,,120
일본,Aomori-ken,Rokunohe-machi,JP02026,2010,0,10241,,11,29,5624,4,505,579,8,,30
일본,Aomori-ken,Yokohama-machi,JP02027,2010,1,4881,,6,26,2668,4,248,265,4,,0
일본,Aomori-ken,Tohoku-machi,JP02028,2010,1,19106,,31,109,10216,12,733,1047,31,,110
일본,Aomori-ken,Rokkasho-mura,JP02029,2010,1,11095,,22,78,6621,40,1080,597,6,,0
일본,Aomori-ken,Oirase-cho,JP02030,2010,0,24211,,29,109,12884,13,1197,1682,19,,138
일본,Aomori-ken,Oma-machi,JP02031,2010,1,6340,,15,107,3454,7,325,371,10,,48
일본,Aomori-ken,Higashidori-mura,JP02032,2010,1,7252,,10,100,3936,12,345,347,1,,0
일본,Aomori-ken,Kazamaura-mura,JP02033,2010,1,2463,,5,30,1369,0,100,100,1,,0
일본,Aomori-ken,Sai-mura,JP02034,2010,1,2422,,394,763,1144,21,71,119,0,,0
일본,Aomori-ken,Sannohe-machi,JP02035,2010,1,11299,,13,38,5919,11,546,527,5,,144
일본,Aomori-ken,Gonohe-machi,JP02036,2010,1,18712,,19,54,10045,11,906,884,8,,174
일본,Aomori-ken,Takko-machi,JP02037,2010,1,6175,,22,94,3438,15,203,303,6,,0
일본,Aomori-ken,Nambu-cho,JP02038,2010,1,19853,,12,41,10450,12,956,1056,3,,134
일본,Aomori-ken,Hashikami-cho,JP02039,2010,1,14699,,21,51,7326,3,506,827,9,,0
일본,Aomori-ken,Shingo-mura,JP02040,2010,1,2851,,7,8,1694,3,80,124,2,,0
일본,Iwate-ken,Morioka-shi,JP03001,2010,1,298348,,294,1987,149099,696,40195,16293,470,,6447
일본,Iwate-ken,Miyako-shi,JP03002,2010,1,59430,,65,332,28114,64,3557,3071,51,,1175
일본,Iwate-ken,Ofunato-shi,JP03003,2010,1,40737,,138,367,20275,93,2516,2044,91,,489
일본,Iwate-ken,Hanamaki-shi,JP03004,2010,1,101438,,141,812,52998,142,7951,5509,108,,1209
일본,Iwate-ken,Kitakami-shi,JP03005,2010,1,93138,,161,770,48459,141,7809,5742,144,,923
일본,Iwate-ken,Kuji-shi,JP03006,2010,1,36872,,52,250,18255,64,2081,2183,43,,638
일본,Iwate-ken,Tono-shi,JP03007,2010,1,29331,,27,165,15090,30,1462,1425,26,,346
일본,Iwate-ken,Ichinoseki-shi,JP03008,2010,1,127642,,146,674,65281,168,8277,6710,128,,1734
일본,Iwate-ken,Rikuzentakata-shi,JP03009,2010,1,23300,,19,46,11310,36,1332,1202,19,,289
일본,Iwate-ken,Kamaishi-shi,JP03010,2010,1,39574,,46,200,18306,50,2555,1927,29,,929
일본,Iwate-ken,Ninohe-shi,JP03011,2010,1,29702,,36,160,15844,50,1630,1569,23,,300
일본,Iwate-ken,Hachimantai-shi,JP03012,2010,1,28680,,31,213,15547,23,1258,1332,20,,225
일본,Iwate-ken,Oshu-shi,JP03013,2010,1,124746,,117,994,65918,258,8005,6891,156,,1779
일본,Iwate-ken,Takizawashi,JP03014,2010,0,53857,,41,136,28439,59,4281,3266,42,,329
일본,Iwate-ken,Shizukuishi-cho,JP03015,2010,1,18033,,18,165,10094,21,950,904,19,,188
일본,Iwate-ken,Kuzumaki-machi,JP03016,2010,1,7304,,6,32,3702,4,248,269,1,,78
일본,Iwate-ken,Iwate-machi,JP03017,2010,1,14984,,30,76,8061,11,611,734,20,,60
일본,Iwate-ken,Shiwa-cho,JP03018,2010,1,33288,,42,98,18075,25,2491,2044,29,,289
일본,Iwate-ken,Yahaba-cho,JP03019,2010,0,27205,,112,132,14483,48,2449,1737,33,,234
일본,Iwate-ken,Nishiwaga-machi,JP03020,2010,1,6602,,13,58,3469,7,284,255,5,,40
일본,Iwate-ken,Kanegasaki-cho,JP03021,2010,1,16325,,21,60,8819,14,963,929,12,,0
일본,Iwate-ken,Hiraizumi-cho,JP03022,2010,1,8345,,14,62,4440,9,404,414,6,,0
일본,Iwate-ken,Sumita-cho,JP03023,2010,1,6190,,7,20,3034,2,297,251,0,,0
일본,Iwate-ken,Otsuchi-cho,JP03024,2010,1,15276,,3,10,7289,4,578,770,3,,121
일본,Iwate-ken,Yamada-machi,JP03025,2010,1,18617,,26,24,9092,10,692,1028,8,,60
일본,Iwate-ken,Iwaizumi-cho,JP03026,2010,1,10804,,43,115,5302,26,500,493,24,,98
일본,Iwate-ken,Tanohata-mura,JP03027,2010,1,3843,,7,11,1877,2,134,189,1,,0
일본,Iwate-ken,Fudai-mura,JP03028,2010,1,3088,,6,13,1591,0,88,141,0,,0
일본,Iwate-ken,Karumai-machi,JP03029,2010,1,10209,,14,32,5382,7,313,472,4,,105
일본,Iwate-ken,Noda-mura,JP03030,2010,1,4632,,20,47,2258,15,143,206,10,,0
일본,Iwate-ken,Kunohe-mura,JP03031,2010,1,6507,,7,12,3483,3,163,306,2,,0
일본,Iwate-ken,Hirono-cho,JP03032,2010,1,17913,,11,62,8669,19,575,1037,22,,96
일본,Iwate-ken,Ichinohe-machi,JP03033,2010,1,14187,,23,41,7277,5,634,606,4,,325
일본,Miyagi-ken,Sendai-shi,JP04001,2010,0,1045986,,1661,6659,496932,2809,169876,56383,1702,,12936
일본,Miyagi-ken,Ishinomaki-shi,JP04002,2010,1,160826,,218,468,78278,136,9336,8711,130,,1609
일본,Miyagi-ken,Shiogama-shi,JP04003,2010,1,56490,,78,266,27549,78,5433,2821,85,,892
일본,Miyagi-ken,Kesennuma-shi,JP04004,2010,1,73489,,53,184,35332,45,3829,3803,50,,1115
일본,Miyagi-ken,Shiroishi-shi,JP04005,2010,1,37422,,42,180,18364,39,2909,1832,60,,773
일본,Miyagi-ken,Natori-shi,JP04006,2010,0,73134,,127,314,35512,79,8864,4544,73,,843
일본,Miyagi-ken,Kakuda-shi,JP04007,2010,1,31336,,18,136,15734,32,2224,1617,42,,239
일본,Miyagi-ken,Tagajo-shi,JP04008,2010,1,63060,,70,214,32576,38,6746,3769,89,,260
일본,Miyagi-ken,Iwanuma-shi,JP04009,2010,1,44187,,103,216,22641,47,4936,2768,69,,807
일본,Miyagi-ken,Tome-shi,JP04010,2010,1,83969,,136,451,42375,105,3732,4476,115,,918
일본,Miyagi-ken,Kurihara-shi,JP04011,2010,1,74932,,148,454,36969,208,4161,3622,168,,817
일본,Miyagi-ken,Higashimatsushima-shi,JP04012,2010,1,42903,,27,132,21823,26,2560,2614,27,,251
일본,Miyagi-ken,Osaki-shi,JP04013,2010,1,135147,,186,863,69317,176,10263,7462,154,,1898
일본,Miyagi-ken,Tomiya-shi,JP04014,2010,0,47042,,39,128,23546,38,6206,3943,61,,369
일본,Miyagi-ken,Zao-machi,JP04015,2010,1,12882,,24,104,6651,4,639,680,9,,38
일본,Miyagi-ken,Shichikashuku-machi,JP04016,2010,1,1694,,5,12,759,2,76,72,2,,0
일본,Miyagi-ken,Ogawara-machi,JP04017,2010,0,23530,,44,333,12201,69,2497,1371,79,,300
